# Depth(km)    Pressure(bar)
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
383.452796    12.932900
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
384.716799    12.981000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
385.977821    13.029000
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
387.241118    13.077100
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
388.504061    13.125200
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
389.766654    13.173300
